,0,1
1379,86313536,4860508
1380,3916897,3881138
1381,3402672,3435788
1382,89273,34300577
1383,232354197,230451735
1384,230595343,232037102
1385,89273,230470016
1386,230339486,232034946
1387,89273,2865010
1388,71724941,230456384
1389,3846528,230679204
1390,232350621,232461244
1391,4443254,230550390
1392,3880766,3882627
1393,232054858,232054853
1394,89273,230468707
1395,232352910,230391411
1396,5197391,218538602
1397,89273,230448070
1398,76866560,232470704
1399,232013493,232029206
1400,3876606,3903408
1401,89273,230686565
1402,230339498,7727126
1403,212826630,230670902
1404,230457090,232913899
1405,230438483,230438479
1406,232036658,232037100
1407,230390524,232907277
1408,4054666,232031824
1409,3396404,3406800
1410,3903393,230452481
1411,232062518,232440097
1412,89273,230468268
1413,232031788,232440020
1414,203808992,195237909
1415,6134533,232465073
1416,230530244,183140871
1417,37234018,53332016
1418,230440348,232438397
1419,1913117,232438397
1420,230468043,230468036
1421,89273,89682133
1422,135025925,230473483
1423,89273,232437171
1424,175036641,230473480
1425,232354183,230451735
1426,230423012,232903605
1427,232350621,232039876
1428,65821867,230473483
1429,32120805,232432879
1430,230965629,230965871
1431,231996108,230473483
1432,232456360,230528721
1433,231836233,21155435
1434,232046031,230965629
1435,232444880,230680289
1436,118658775,191263053
1437,232903177,2813778
1438,232637274,232956935
1439,52418452,7089694
1440,234068812,232383230
1441,232378468,232383230
1442,232037100,230464776
1443,89273,230464751
1444,3864947,232454798
1445,230439442,232904579
1446,89273,230468428
1447,230400498,230444448
1448,230579331,230550385
1449,232348846,3739261
1450,230968958,232050693
1451,232349074,232050355
1452,232439983,232440030
1453,231197614,231180839
1454,230339468,230468700
1455,232031789,232034936
1456,230448396,3881183
1457,230466907,231169665
1458,89273,207822171
1459,232073795,22949002
1460,230434020,89519925
1461,232431931,232432895
1462,232034939,230438477
1463,232036650,232034945
1464,230452742,71367974
1465,230465219,232440097
1466,89273,230468684
1467,232460292,54732832
1468,230595336,232348091
1469,230468700,88636308
1470,232034946,232036658
1471,89273,232448771
1472,232054858,37234018
1473,218528901,230941366
1474,232034942,230438472
1475,230076465,212381118
1476,225653584,230473477
1477,89273,213736062
1478,89273,230464766
1479,230458583,230458578
1480,29846258,230452751
1481,230465227,232443614
1482,232050300,231028913
1483,232453410,14843588
1484,1913117,232457903
1485,232431933,2758467
1486,230523212,230523207
1487,232904744,232440023
1488,28030823,232034271
1489,3874964,232464260
1490,89273,230557022
1491,89273,230973596
1492,230465373,230465367
1493,232036647,232440111
1494,65795604,15087677
1495,232344790,232009938
1496,232472215,232472220
1497,230338271,231993291
1498,232036647,232444880
1499,2813778,87823623
1500,89273,230524983
1501,232907868,231182296
1502,232348828,232037410
1503,231179652,232465409
1504,230339468,230557033
1505,230447764,3898382
1506,232047017,230451742
1507,232453404,14222967
1508,3876980,3876998
1509,89273,230963675
1510,11343564,232029206
1511,232440106,232440098
1512,230456709,230456706
1513,7658496,89273
1514,230411688,230453424
1515,89273,3881497
1516,232409454,2453685
1517,230578984,2880930
1518,230459284,232046504
1519,232398593,183323662
1520,89273,230464769
1521,231026136,234458276
1522,195237909,232448818
1523,230331213,232339344
1524,230459468,230639670
1525,3389771,232047417
1526,232454108,65682610
1527,230414055,208590808
1528,230339465,234029888
1529,234039140,232383230
1530,232440027,232440024
1531,3389771,25444506
1532,232453645,13773398
1533,89273,230530058
1534,230451676,2881274
1535,232037403,230438467
1536,214640857,226889376
1537,230439793,232438397
1538,234458276,6255484
1539,230438488,230649117
1540,3424818,230442067
1541,230461033,232443614
1542,231028817,232451940
1543,89273,102585871
1544,230389787,232941800
1545,212706577,36350939
1546,230434027,232047899
1547,230521268,230521266
1548,232071096,9425781
1549,232363568,232383230
1550,232460526,54735200
1551,230436744,230436743
1552,232431910,37914889
1553,230520120,54732326
1554,89273,230468702
1555,230438479,232906420
1556,230456624,230456618
1557,230524983,232471941
1558,89273,73120154
1559,230394594,230394591
1560,2453685,230468036
1561,7398153,2757640
1562,232448383,232448379
1563,230969919,231181878
1564,231178807,3420563
1565,230438537,14558195
1566,3881138,4932775
1567,89273,230468406
1568,230653291,12878074
1569,230438468,230438488
1570,230965656,232438397
1571,230394591,232375024
1572,199597966,230473483
1573,3880029,2850007
1574,230339756,230594649
1575,89273,28326246
1576,232892825,230575457
1577,232382459,232383230
1578,230338694,232036654
1579,3768492,3764144
1580,232001641,230473475
1581,3435882,230599592
1582,230411328,232958804
1583,232910088,40779061
1584,3401448,232042969
1585,89273,212356532
1586,89273,232424841
1587,232400434,58158586
1588,231174733,230526938
1589,230438540,230622715
1590,230390233,10687175
1591,89273,230517614
1592,232345692,230456623
1593,232444881,232472220
1594,230464769,230464766
1595,75597421,2813778
1596,3874463,2717498
1597,75600727,232903177
1598,230622715,4840269
1599,89273,230465227
1600,232348856,232348855
1601,195237911,226889376
1602,232908760,232443612
1603,232396270,2821439
1604,205392811,232439173
1605,89273,3881941
1606,3881183,3897406
1607,232006620,232406444
1608,51096093,232438397
1609,230339656,230076465
1610,212687404,232446202
1611,230353405,232401224
1612,230452750,37233988
1613,230901166,232458933
1614,231996112,230473483
1615,89273,232071123
1616,14845252,11278026
1617,89273,230474369
1618,230523204,230523200
1619,230444448,232465856
1620,232456882,232473525
1621,232036661,230437638
1622,192393975,230684633
1623,230537141,230557032
1624,232346257,232544880
1625,231995672,230473477
1626,230529009,2868852
1627,195218115,230540196
1628,89273,230470009
1629,232431930,2758467
1630,89273,230445946
1631,232039381,232036661
1632,230661983,230578992
1633,89273,230424225
1634,232035280,205393464
1635,232440111,230524978
1636,3768492,3875654
1637,230331385,231993291
1638,230339760,230594640
1639,3912534,13300444
1640,230526084,230525732
1641,230446528,14060213
1642,232071110,230649655
1643,230847499,232039861
1644,3899847,232464796
1645,232400013,2880930
1646,232431927,2758467
1647,232359149,13908862
1648,230328400,230524949
1649,89273,230552339
1650,232034271,230522108
1651,229695614,230473480
1652,230659437,232033966
1653,230529019,230680288
1654,230353892,230595365
1655,230339770,72291442
1656,23518684,48355954
1657,2718035,232383230
1658,232432895,3318945
1659,89273,232436042
1660,230680289,230529053
1661,230649127,231174359
1662,232037045,230437640
1663,230336050,14942862
1664,89273,197686857
1665,183323666,182442258
1666,89273,232031824
1667,230456706,49960790
1668,230459277,230515993
1669,232456258,40941775
1670,230461049,2858652
1671,230467965,230467956
1672,230465660,230578983
1673,230621237,21696461
1674,232014505,230461032
1675,231177074,27800808
1676,230592118,232346257
1677,230946548,232350958
1678,89273,231028874
1679,3878589,230520418
1680,232459630,54734942
1681,230464780,230464783
1682,230527765,230527774
1683,199635150,7089694
1684,35025113,232438397
1685,232377173,230770487
1686,3876462,2877834
1687,230649124,232438397
1688,230444455,230444448
1689,232457123,230681545
1690,232031839,232031824
1691,230453431,232398593
1692,3424859,3445065
1693,232443618,232444504
1694,226907304,230557036
1695,89273,230391875
1696,232448372,57319992
1697,88541341,232906976
1698,18010442,232448771
1699,230524976,230524975
1700,232049567,3881167
1701,230412057,1582950
1702,232446588,37914889
1703,230578982,2758467
1704,230461033,232906649
1705,230411688,230411686
1706,232440017,230524976
1707,230390558,2787428
1708,231996117,230473483
1709,230339769,232035283
1710,195233844,196538395
1711,7214158,230473477
1712,1913117,230552370
1713,230352216,230602597
1714,230448375,3880543
1715,232027347,230577432
1716,3881930,232438397
1717,232383592,230669447
1718,3880667,232910217
1719,3876550,2717498
1720,230538139,27527984
1721,3916977,232909664
1722,232400434,232415197
1723,232348091,232037403
1724,3912536,232438397
1725,232909292,231197614
1726,230594640,232034942
1727,232444882,232444881
1728,230645826,231028597
1729,89273,230456709
1730,230465367,232926666
1731,95985627,81116822
1732,89273,230557029
1733,3396404,3403739
1734,89273,230464771
1735,3864947,3877118
1736,46627729,230579323
1737,230438107,230704774
1738,231174359,232470552
1739,3903937,232506308
1740,231196797,231179875
1741,89273,230966747
1742,230581464,232903605
1743,230474369,28297225
1744,7727126,232404249
1745,48355954,230456714
1746,16753577,230612860
1747,232052547,232438397
1748,230449494,230449500
1749,89273,232062518
1750,230451742,230451730
1751,89273,232927787
1752,230539743,231993291
1753,230658523,219861308
1754,230704774,232439369
1755,231990417,230436950
1756,230473475,230473461
1757,207801396,230473306
1758,230339493,230595336
1759,230449518,232438397
1760,213736062,232925742
1761,3407314,230448391
1762,36716791,7089467
1763,230389794,232346253
1764,230338346,87889721
1765,232907894,206225929
1766,230459283,230459282
1767,29610273,4054666
1768,230405994,230457090
1769,22179034,232438397
1770,230540207,230540196
1771,89273,230468808
1772,232350659,86261919
1773,232050845,3878647
1774,232034950,230437632
1775,89273,230518022
1776,232457116,232457119
1777,14843588,12776468
1778,230770485,230770487
1779,231995675,230473477
1780,230405605,232465856
1781,230391411,230391409
1782,232448385,230529165
1783,9425781,17128828
1784,230345948,230622338
1785,230518022,212689349
1786,231995685,230473477
1787,232905682,231181199
1788,232350655,91411167
1789,230473306,65795604
1790,230423455,226907304
1791,232014513,232014511
1792,230394576,230612860
1793,230530273,121435080
1794,232008172,230424230
1795,230423012,60492027
1796,3925147,3880667
1797,232453630,230528722
1798,89273,230557028
1799,232047924,232438397
1800,2834813,230524983
1801,3420550,3391129
1802,230595329,232008502
1803,230569372,230669446
1804,230444452,230444448
1805,14307861,230550385
1806,3391095,3878589
1807,230438463,232448789
1808,230412060,232795825
1809,231998448,231998131
1810,31663613,231253425
1811,89273,213736040
1812,75604916,230621237
1813,3408161,3882798
1814,195237911,232029206
1815,232904582,232440109
1816,83251669,230669446
1817,230650904,230550393
1818,230457445,232039084
1819,232033533,232035280
1820,230473480,230473461
1821,232448379,230523203
1822,88055509,37234025
1823,232465857,230521269
1824,198358107,232433797
1825,89273,230449505
1826,231996113,230473483
1827,24141114,230550396
1828,230465376,13995945
1829,230444459,230444448
1830,230391405,195237909
1831,232349132,232456357
1832,230473476,230473461
1833,232431931,2758467
1834,232042915,232438397
1835,230433803,232052547
1836,230681123,232472581
1837,232036662,230437638
1838,232898395,230683551
1839,230437632,230437630
1840,89273,232413670
1841,230530058,230530049
1842,89273,230523246
1843,232431929,230578938
1844,230456706,230550393
1845,89273,232001679
1846,230594153,21696456
1847,232034946,230438483
1848,230602580,232359151
1849,230326367,212689472
1850,230471551,6134533
1851,89273,232959333
1852,230465378,230465367
1853,230456732,232438397
1854,230651829,230550393
1855,230965629,230682622
1856,230473473,230473461
1857,230647313,232904744
1858,3158307,232354183
1859,230438492,230464783
1860,3874964,3912536
1861,232037102,232034949
1862,232629023,231573972
1863,230595373,63006056
1864,219834363,230085413
1865,232461244,230634613
1866,231996114,230473483
1867,89273,230968962
1868,232903605,230552340
1869,232339923,230683551
1870,232008165,230438538
1871,232359151,230555921
1872,232046855,166991225
1873,37232633,230452759
1874,232433797,230528723
1875,21696454,75597421
1876,230457095,230457090
1877,232443614,232448385
1878,230579563,232812034
1879,230456630,230537124
1880,89273,230414055
1881,68869,230529025
1882,232440104,232440098
1883,89273,230469217
1884,230456710,232925742
1885,230456717,230456714
1886,21696459,2813778
1887,234459963,98259794
1888,40297649,208587986
1889,230341375,3383995
1890,230465374,230465367
1891,231996110,230473483
1892,230404574,230404572
1893,232906716,231241751
1894,230539732,230539729
1895,89273,107068491
1896,231223914,230557027
1897,3875041,232438397
1898,232900729,232383592
1899,230391412,230391409
1900,89273,230468732
1901,3877087,3903975
1902,71369986,9221284
1903,89273,232409101
1904,55226975,230473461
1905,3445065,232045637
1906,230529019,230529016
1907,232034952,232037399
1908,230464766,230464780
1909,34381792,232031824
1910,230436754,210449235
1911,232377157,230770487
1912,230453454,2881274
1913,230467965,232029206
1914,230595365,230467965
1915,50363349,230523280
1916,3899847,3877875
1917,87889711,21696830
1918,234059797,232383230
1919,231499595,232904028
1920,232051672,232438397
1921,234034422,232383230
1922,232051667,232051672
1923,14939186,183323666
1924,310170153,310438241
1925,276939528,312860388
1926,6271519,312358048
1927,310467916,310467912
1928,32316521,310470737
1929,310159295,312202384
1930,1427839,111223376
1931,312904853,243647790
1932,735881,260549093
1933,310172848,310469138
1934,309994609,310463625
1935,11484501,314885856
1936,310147781,310147165
